log_id,node_id,json_status,http_response_code,response_time_ms,load_val,L_V1
38,65,OPERATIONAL,200,117,0.8318751148755784,
39,349,OPERATIONAL,200,111,0.519039066602926,
40,261,OPERATIONAL,200,119,0.224058647640261,
41,98,OPERATIONAL,200,103,0.7292442292653328,
42,319,OPERATIONAL,200,106,0.8912481932198245,
43,180,OPERATIONAL,429,234,0.7331285009825413,
44,72,OPERATIONAL,200,112,0.3856587793541158,
45,284,OPERATIONAL,200,129,0.1672636139718838,
46,282,OPERATIONAL,200,106,0.2083283047426477,
47,355,OPERATIONAL,200,123,0.2078979933681768,
48,205,OPERATIONAL,200,101,0.5325886115973675,
49,170,OPERATIONAL,200,105,0.192414086460855,
50,221,OPERATIONAL,200,117,0.3050312581364858,
51,181,OPERATIONAL,200,129,0.4313538192624635,
52,473,OPERATIONAL,200,129,0.5660617427927259,
53,364,OPERATIONAL,200,137,0.6014256541319607,
54,406,OPERATIONAL,200,106,0.1710016795256165,
55,99,OPERATIONAL,200,102,0.7776127316288223,
56,473,OPERATIONAL,200,124,0.6007992805151515,
57,43,OPERATIONAL,200,118,0.4938347611241001,
58,425,OPERATIONAL,200,101,0.5603471547340289,
59,61,OPERATIONAL,200,134,0.2993682831561404,
60,164,OPERATIONAL,200,109,0.8911981584190215,
61,486,OPERATIONAL,206,214,0.4401858274814076,
62,7,OPERATIONAL,200,116,0.1087655692061104,
63,155,OPERATIONAL,200,116,0.3914436236772439,
64,212,OPERATIONAL,200,118,0.4856823476034152,
65,282,OPERATIONAL,200,133,0.3339395397209458,
66,461,OPERATIONAL,200,116,0.1500315722165965,
67,45,OPERATIONAL,200,105,0.550650629921675,
68,370,OPERATIONAL,200,108,0.466298429334002,
69,295,OPERATIONAL,200,121,0.8823059938705986,
70,58,OPERATIONAL,200,140,0.1687242912187231,
71,27,OPERATIONAL,200,115,0.3017714497615643,
72,98,OPERATIONAL,200,136,0.432318482787675,
73,36,OPERATIONAL,200,135,0.4520992111641198,
74,225,OPERATIONAL,429,222,0.3762472123482753,
75,488,OPERATIONAL,200,119,0.1447116569118271,
76,444,OPERATIONAL,206,234,0.6145370732492452,
77,405,OPERATIONAL,200,107,0.7478354521741157,
78,218,OPERATIONAL,200,109,0.3588457472225249,
79,472,OPERATIONAL,200,139,0.1523916790496599,
80,317,OPERATIONAL,200,114,0.6077691577512402,
81,339,OPERATIONAL,200,105,0.5972230830756444,
82,32,OPERATIONAL,200,105,0.7414013465872533,
83,183,OPERATIONAL,200,137,0.2824976748662748,
84,104,OPERATIONAL,200,114,0.8081018422671867,
85,48,OPERATIONAL,429,214,0.6236518721952121,
86,246,OPERATIONAL,206,211,0.6520720554800283,
87,405,OPERATIONAL,200,135,0.4335174688694388,
88,335,OPERATIONAL,200,139,0.7587976735932908,
89,95,OPERATIONAL,200,139,0.6005973253722562,
90,291,OPERATIONAL,200,118,0.632100327110556,
91,376,OPERATIONAL,200,123,0.7645845997311992,
92,399,OPERATIONAL,206,228,0.8122392100417327,
93,45,OPERATIONAL,200,106,0.5101215276190393,
94,351,OPERATIONAL,200,102,0.8810340448933703,
95,494,OPERATIONAL,200,128,0.686404920897491,
96,47,OPERATIONAL,206,247,0.309542892868037,
97,330,OPERATIONAL,200,108,0.4485658646735517,
98,367,OPERATIONAL,200,103,0.6830973443056184,
99,357,OPERATIONAL,200,107,0.2439002944406731,
100,99,OPERATIONAL,200,119,0.5616303491793655,
101,318,OPERATIONAL,200,125,0.7234772673078397,
102,409,OPERATIONAL,200,134,0.8690282460582818,
103,194,OPERATIONAL,200,137,0.101153296033895,
104,332,OPERATIONAL,200,103,0.1589364702069206,
105,374,OPERATIONAL,200,106,0.2607150294437937,
106,42,OPERATIONAL,200,137,0.8940386405074022,
107,442,OPERATIONAL,200,112,0.8012805567788663,
108,417,OPERATIONAL,200,116,0.531423379108498,
109,227,OPERATIONAL,200,115,0.8756155196989835,
110,120,OPERATIONAL,200,109,0.6155302958572588,
111,16,OPERATIONAL,200,106,0.1445419211845164,
112,35,OPERATIONAL,200,116,0.7395990081827201,
113,251,OPERATIONAL,200,137,0.8600754860787997,
114,497,OPERATIONAL,429,247,0.2300477279565189,
115,272,OPERATIONAL,200,107,0.1803852369693964,
116,248,OPERATIONAL,200,117,0.7686571074989365,
117,311,OPERATIONAL,200,105,0.5172014646762714,
118,234,OPERATIONAL,200,136,0.3144427605864516,
119,80,OPERATIONAL,429,248,0.6666721544365032,
120,160,OPERATIONAL,200,134,0.857466652821144,
121,25,OPERATIONAL,429,215,0.7793289139707972,
122,91,OPERATIONAL,200,111,0.6500970094701779,
123,2,OPERATIONAL,200,137,0.6257236077151355,
124,370,OPERATIONAL,200,116,0.288969337707311,
125,144,OPERATIONAL,200,125,0.5789552792096478,
126,221,OPERATIONAL,200,107,0.5928742536907325,
127,166,OPERATIONAL,200,127,0.8340967890844077,
128,397,OPERATIONAL,206,220,0.796883488832543,
129,470,OPERATIONAL,200,104,0.6775515771331613,
130,61,OPERATIONAL,200,110,0.8378066475950879,
131,314,OPERATIONAL,200,113,0.3773130414140654,
132,377,OPERATIONAL,200,126,0.705388191076789,
133,280,OPERATIONAL,200,115,0.3045734869801743,
134,360,OPERATIONAL,200,120,0.3321765222248108,
135,38,OPERATIONAL,200,139,0.5296803589404498,
136,309,OPERATIONAL,200,106,0.1951525533969897,
137,475,OPERATIONAL,200,138,0.8784078084642867,
138,35,OPERATIONAL,200,111,0.7301316729796172,
139,211,OPERATIONAL,200,139,0.4900432325676255,
140,254,OPERATIONAL,200,111,0.7811757697073427,
141,234,OPERATIONAL,200,139,0.429701967389368,
142,432,OPERATIONAL,206,210,0.5492847914253879,
143,17,OPERATIONAL,200,125,0.6845871397158154,
144,283,OPERATIONAL,200,129,0.1626989670776857,
145,258,OPERATIONAL,200,113,0.8409468278693026,
146,413,OPERATIONAL,200,120,0.5379202996374538,
147,271,OPERATIONAL,200,110,0.7122928837022838,
148,165,OPERATIONAL,200,117,0.1080286836089085,
149,73,OPERATIONAL,200,119,0.4497355936290134,
150,343,OPERATIONAL,200,105,0.8054150898374925,
151,358,OPERATIONAL,200,108,0.8457015174665459,
152,474,OPERATIONAL,200,126,0.7016930819829635,
153,479,OPERATIONAL,200,118,0.4536559303307882,
154,424,OPERATIONAL,200,108,0.6572904208301338,
155,259,OPERATIONAL,200,107,0.8461352253647131,
156,1,OPERATIONAL,200,140,0.7048460454355896,
157,77,OPERATIONAL,200,108,0.1436145846090005,
158,330,OPERATIONAL,200,112,0.3512815349301247,
159,97,OPERATIONAL,200,103,0.561674821342754,
160,418,OPERATIONAL,200,125,0.1973293153241697,
161,231,OPERATIONAL,200,126,0.8789265610587985,
162,26,OPERATIONAL,200,117,0.6398322387514999,
163,125,OPERATIONAL,429,235,0.6292315749101327,
164,277,OPERATIONAL,200,115,0.6642499477001742,
165,242,OPERATIONAL,200,126,0.1200075565478657,
166,456,OPERATIONAL,200,118,0.329051553351693,
167,155,OPERATIONAL,200,106,0.4594852622108999,
168,273,OPERATIONAL,200,111,0.8188059818688567,
169,318,OPERATIONAL,200,102,0.5616189222847934,
170,180,OPERATIONAL,206,241,0.1126559575026013,
171,490,OPERATIONAL,200,131,0.4908610285488729,
172,343,OPERATIONAL,200,123,0.3571863369285696,
173,81,OPERATIONAL,206,241,0.4122579030050187,
174,318,OPERATIONAL,200,117,0.7832661592842468,
175,199,OPERATIONAL,200,127,0.1055926775630729,
176,126,OPERATIONAL,200,115,0.6226061535794888,
177,3,OPERATIONAL,200,123,0.3910396124936679,
178,391,OPERATIONAL,200,130,0.3525133489682311,
179,456,OPERATIONAL,200,123,0.5283124632669541,
180,76,OPERATIONAL,200,134,0.4230460057805362,
181,26,OPERATIONAL,200,131,0.3650909400287443,
182,77,OPERATIONAL,200,128,0.1136027902363345,
183,149,OPERATIONAL,200,110,0.7835086084439736,
184,111,OPERATIONAL,200,113,0.694988293853527,
185,257,OPERATIONAL,200,119,0.2623875352520429,
186,456,OPERATIONAL,200,134,0.2710025563342281,
187,299,OPERATIONAL,200,119,0.8062196101384606,
188,173,OPERATIONAL,200,109,0.6600991127075778,
189,498,OPERATIONAL,200,112,0.7002851286596952,
190,59,OPERATIONAL,200,115,0.7336567674596388,
191,362,OPERATIONAL,429,242,0.4673503342053902,
192,452,OPERATIONAL,200,106,0.4432790503656526,
193,463,OPERATIONAL,429,236,0.143725350481132,
194,105,OPERATIONAL,200,129,0.2224302287787265,
195,104,OPERATIONAL,200,128,0.3741730423633984,
196,414,OPERATIONAL,200,138,0.4518377392116479,
197,361,OPERATIONAL,200,110,0.3679938473683419,
198,458,OPERATIONAL,200,101,0.7959829995227579,
199,173,OPERATIONAL,200,122,0.2785030579965045,
200,206,OPERATIONAL,200,104,0.5320936001738376,
201,145,OPERATIONAL,200,120,0.2906270657731856,
202,47,OPERATIONAL,429,246,0.2650463155430763,
203,266,OPERATIONAL,200,135,0.4443059817198233,
204,136,OPERATIONAL,200,120,0.4862883208556606,
205,291,OPERATIONAL,200,113,0.7381777326495333,
206,256,OPERATIONAL,200,126,0.6357149141494904,
207,201,OPERATIONAL,429,226,0.5654820615954628,
208,452,OPERATIONAL,200,131,0.3946036574576422,
209,99,OPERATIONAL,200,137,0.5661294359494454,
210,174,OPERATIONAL,429,223,0.6918526265643347,
211,82,OPERATIONAL,200,135,0.5988170232381081,
212,273,OPERATIONAL,200,108,0.104890805677221,
213,57,OPERATIONAL,200,104,0.7389490286426352,
214,280,OPERATIONAL,200,129,0.1086217133120629,
215,182,OPERATIONAL,206,242,0.7173323862439024,
216,35,OPERATIONAL,200,132,0.2759561878087864,
217,258,OPERATIONAL,200,107,0.5419543526625992,
218,12,OPERATIONAL,429,222,0.8527848729810362,
219,313,OPERATIONAL,200,138,0.6819137299428217,
220,276,OPERATIONAL,200,114,0.4039114277544641,
221,73,OPERATIONAL,200,139,0.1473729346364747,
222,103,OPERATIONAL,200,105,0.4544788024875302,
223,337,OPERATIONAL,200,114,0.4405795322412112,
224,135,OPERATIONAL,200,101,0.1550494140155794,
225,68,OPERATIONAL,200,121,0.6580731122988744,
226,114,OPERATIONAL,429,214,0.845111681509013,
227,493,OPERATIONAL,200,136,0.6621453408990774,
228,41,OPERATIONAL,206,245,0.8749268196829515,
229,216,OPERATIONAL,200,131,0.3718360230395605,
230,4,OPERATIONAL,200,123,0.7008535269557908,
231,408,OPERATIONAL,200,134,0.1160062601405797,
232,445,OPERATIONAL,200,102,0.6944688722244431,
233,239,OPERATIONAL,200,112,0.2217976576207022,
234,438,OPERATIONAL,200,139,0.8338601619439433,
235,68,OPERATIONAL,200,108,0.5224694277934745,
236,384,OPERATIONAL,200,105,0.4942837364392261,
237,397,OPERATIONAL,206,239,0.3418932267540747,
238,91,OPERATIONAL,200,106,0.7026527749758703,
239,269,OPERATIONAL,200,119,0.6825418618758711,
240,4,OPERATIONAL,200,133,0.2734231901604545,
241,122,OPERATIONAL,206,214,0.7495186920152069,
242,317,OPERATIONAL,200,133,0.2779611616784498,
243,356,OPERATIONAL,200,130,0.7719027658048147,
244,42,OPERATIONAL,200,115,0.595592183915688,
245,282,OPERATIONAL,200,126,0.1887269750837721,
246,438,OPERATIONAL,200,117,0.1903457707622743,
247,241,OPERATIONAL,200,101,0.7910243135297956,
248,263,OPERATIONAL,429,234,0.1385835927579679,
249,135,OPERATIONAL,200,121,0.8484622040785189,
250,290,OPERATIONAL,200,124,0.3894184616125337,
251,284,OPERATIONAL,200,110,0.8972625043774415,
252,131,OPERATIONAL,200,134,0.7321655746043692,
253,247,OPERATIONAL,200,107,0.2425874762378629,
254,102,OPERATIONAL,200,118,0.3805040965751368,
255,253,OPERATIONAL,200,119,0.6711454905608528,
256,285,OPERATIONAL,200,135,0.5979468542618276,
257,132,OPERATIONAL,200,111,0.4118133538642549,
258,184,OPERATIONAL,200,136,0.8459595000830578,
259,205,OPERATIONAL,200,121,0.6531838655686393,
260,80,OPERATIONAL,206,221,0.5989663788095996,
261,325,OPERATIONAL,200,127,0.1251320878812969,
262,136,OPERATIONAL,200,101,0.3871684028747045,
263,448,OPERATIONAL,200,131,0.7417080514144256,
264,152,OPERATIONAL,200,130,0.7989832824236275,
265,398,OPERATIONAL,200,130,0.2627829215537022,
266,261,OPERATIONAL,200,137,0.804632961847945,
267,407,OPERATIONAL,200,132,0.2823781681001145,
268,181,OPERATIONAL,200,125,0.7864843700128945,
269,380,OPERATIONAL,200,113,0.6927302806650177,
270,327,OPERATIONAL,200,136,0.4600293163031896,
271,467,OPERATIONAL,200,131,0.4029097366391192,
272,424,OPERATIONAL,200,126,0.5520851601463811,
273,269,OPERATIONAL,200,103,0.6371800779155335,
274,284,OPERATIONAL,200,130,0.569918447122553,
275,218,OPERATIONAL,200,126,0.1477750504461212,
276,481,OPERATIONAL,200,106,0.4452659867128729,
277,148,OPERATIONAL,200,136,0.1512245248655607,
278,37,OPERATIONAL,200,130,0.4973227013798541,
279,261,OPERATIONAL,200,110,0.1988276092356135,
280,310,OPERATIONAL,200,102,0.8475778329601922,
281,364,OPERATIONAL,200,137,0.360378264843914,
282,348,OPERATIONAL,200,136,0.2256812814883154,
283,415,OPERATIONAL,200,113,0.1714432032539453,
284,86,OPERATIONAL,429,225,0.6753683950929992,
285,253,OPERATIONAL,200,134,0.4495013198411272,
286,480,OPERATIONAL,429,210,0.7161493100229794,
287,400,OPERATIONAL,200,139,0.7248054422237766,
288,463,OPERATIONAL,429,243,0.7410209011611888,
289,480,OPERATIONAL,429,213,0.5259193556191101,
290,294,OPERATIONAL,200,128,0.5557078193529532,
291,154,OPERATIONAL,429,244,0.5542668029972891,
292,51,OPERATIONAL,200,108,0.43114102196816,
293,279,OPERATIONAL,200,115,0.449111889756674,
294,154,OPERATIONAL,429,228,0.7651677324610221,
295,47,OPERATIONAL,429,249,0.1953232794737157,
296,174,OPERATIONAL,206,250,0.4449199399552158,
297,355,OPERATIONAL,200,106,0.2319492767968051,
298,316,OPERATIONAL,200,109,0.4878574851758694,
299,480,OPERATIONAL,206,217,0.4463016401640081,
300,325,OPERATIONAL,200,101,0.3624109171643366,
301,462,OPERATIONAL,200,126,0.7950101989258616,
302,102,OPERATIONAL,200,111,0.8729288579668202,
303,396,OPERATIONAL,200,106,0.1828209137988093,
304,163,OPERATIONAL,206,227,0.7649254566590074,
305,345,OPERATIONAL,200,138,0.8008374460953448,
306,120,OPERATIONAL,200,105,0.7420299854136897,
307,141,OPERATIONAL,200,133,0.2675821210166258,
308,402,OPERATIONAL,200,136,0.4467712281417501,
309,270,OPERATIONAL,200,130,0.4935293030205807,
310,266,OPERATIONAL,200,125,0.4968410890875819,
311,218,OPERATIONAL,200,121,0.2877215896454633,
312,188,OPERATIONAL,429,220,0.6934982283655224,
313,479,OPERATIONAL,200,140,0.8468275170539796,
314,213,OPERATIONAL,200,130,0.4305880633632024,
315,207,OPERATIONAL,200,119,0.4859137699273239,
316,477,OPERATIONAL,200,126,0.5935962465546402,
317,101,OPERATIONAL,200,112,0.1493167944355396,
318,217,OPERATIONAL,200,139,0.4130594266183662,
319,408,OPERATIONAL,200,121,0.4141771443389987,
320,496,OPERATIONAL,200,136,0.1520452851116431,
321,0,OPERATIONAL,200,114,0.799579658925002,
322,138,OPERATIONAL,200,109,0.4225201877884866,
323,482,OPERATIONAL,200,139,0.35529616244089,
324,394,OPERATIONAL,200,103,0.1703267583939406,
325,475,OPERATIONAL,200,124,0.2352899181357466,
326,165,OPERATIONAL,200,110,0.2284500352494155,
327,0,OPERATIONAL,200,128,0.6186045321267609,
328,382,OPERATIONAL,200,133,0.1239133863739609,
329,320,OPERATIONAL,200,106,0.2660242532307719,
330,456,OPERATIONAL,200,134,0.884390803397667,
331,397,OPERATIONAL,206,246,0.8112072408274925,
332,288,OPERATIONAL,429,249,0.20413950581689,
333,40,OPERATIONAL,200,101,0.5107483291556693,
334,234,OPERATIONAL,200,123,0.3279965654254225,
335,259,OPERATIONAL,200,130,0.8186821423936851,
336,474,OPERATIONAL,200,121,0.8066662673367683,
337,289,OPERATIONAL,200,113,0.4727594510817655,
338,278,OPERATIONAL,200,118,0.8602722021869496,
339,118,OPERATIONAL,200,137,0.8492456114119328,
340,437,OPERATIONAL,200,135,0.1892428926301406,
341,285,OPERATIONAL,200,127,0.4391221537879202,
342,127,OPERATIONAL,206,248,0.4138723020135471,
343,266,OPERATIONAL,200,132,0.8318256032516534,
344,85,OPERATIONAL,200,130,0.3621044150787749,
345,434,OPERATIONAL,200,125,0.5696462606861455,
346,52,OPERATIONAL,200,123,0.3112967657365891,
347,329,OPERATIONAL,200,107,0.5157664112772671,
348,211,OPERATIONAL,200,139,0.8729021814680087,
349,79,OPERATIONAL,200,137,0.7312956004329879,
350,387,OPERATIONAL,429,246,0.3638775836880284,
351,409,OPERATIONAL,200,110,0.7077043115448173,
352,58,OPERATIONAL,200,116,0.8236500666256681,
353,63,OPERATIONAL,206,239,0.6052690355099949,
354,7,OPERATIONAL,200,101,0.6837763850167378,
355,415,OPERATIONAL,200,126,0.6842085303929404,
356,224,OPERATIONAL,200,139,0.3061558167245364,
357,195,OPERATIONAL,206,245,0.5113501378864528,
358,53,OPERATIONAL,206,226,0.706505515129454,
359,256,OPERATIONAL,200,132,0.8136386045111833,
360,346,OPERATIONAL,200,129,0.2885079141862137,
361,98,OPERATIONAL,200,137,0.1904416581251621,
362,357,OPERATIONAL,200,135,0.4054000423880879,
363,364,OPERATIONAL,200,103,0.8085941047810842,
364,135,OPERATIONAL,200,137,0.5803908217599916,
365,283,OPERATIONAL,200,138,0.4064243081789124,
366,243,OPERATIONAL,200,126,0.6471703097954891,
367,51,OPERATIONAL,200,127,0.3008341281005158,
368,434,OPERATIONAL,200,128,0.4803634227540635,
369,438,OPERATIONAL,200,124,0.3555234114893105,
370,50,OPERATIONAL,206,239,0.615709506069408,
371,415,OPERATIONAL,200,113,0.8783763683354086,
372,124,OPERATIONAL,200,121,0.8196935436603958,
373,451,OPERATIONAL,200,124,0.7433387109184386,
374,364,OPERATIONAL,200,120,0.1975365729751749,
375,284,OPERATIONAL,200,111,0.3490052111066672,
376,284,OPERATIONAL,200,138,0.5875280619324513,
377,298,OPERATIONAL,200,135,0.6819395902043531,
378,499,OPERATIONAL,429,243,0.3996403804005231,
379,78,OPERATIONAL,200,110,0.4093532701118589,
380,409,OPERATIONAL,200,113,0.1749438968588237,
381,212,OPERATIONAL,200,131,0.1151289096287395,
382,473,OPERATIONAL,200,126,0.6200365468379656,
383,306,OPERATIONAL,200,112,0.3519526431198782,
384,392,OPERATIONAL,200,129,0.6047758065113081,
385,383,OPERATIONAL,206,243,0.1356726601066922,
386,89,OPERATIONAL,200,103,0.7546108137762944,
387,286,OPERATIONAL,200,122,0.1044074808171418,
388,373,OPERATIONAL,200,101,0.8599606995652535,
389,290,OPERATIONAL,200,139,0.8652462738709369,
390,224,OPERATIONAL,200,108,0.6949177716575698,
391,320,OPERATIONAL,200,122,0.42219546599261,
392,98,OPERATIONAL,200,123,0.5456024233735658,
393,250,OPERATIONAL,200,123,0.6793194251679475,
394,479,OPERATIONAL,200,101,0.2690275760549114,
395,489,OPERATIONAL,200,122,0.4525232947453274,
396,482,OPERATIONAL,200,108,0.4809188351220868,
397,130,OPERATIONAL,200,122,0.6218317489493468,
398,55,OPERATIONAL,200,119,0.4286147284851452,
399,451,OPERATIONAL,200,112,0.1460473692365059,
400,240,OPERATIONAL,200,140,0.7518007424025582,
401,60,OPERATIONAL,200,110,0.2817521732356234,
402,279,OPERATIONAL,200,106,0.1309957845716704,
403,466,OPERATIONAL,200,127,0.1405425717039971,
404,220,OPERATIONAL,200,134,0.400927587451685,
405,119,OPERATIONAL,200,127,0.6061017680701418,
406,344,OPERATIONAL,200,102,0.4524694450332474,
407,29,OPERATIONAL,200,118,0.37747179309867,
408,362,OPERATIONAL,206,228,0.5925874161933034,
409,84,OPERATIONAL,200,128,0.5903911134847999,
410,62,OPERATIONAL,200,118,0.7228253466765048,
411,279,OPERATIONAL,200,125,0.1200532440227434,
412,276,OPERATIONAL,200,119,0.8893469123212876,
413,388,OPERATIONAL,200,106,0.6659498923647964,
414,243,OPERATIONAL,200,111,0.5457135832952892,
415,11,OPERATIONAL,200,103,0.8496930032027058,
416,34,OPERATIONAL,200,140,0.6626399498425815,
417,181,OPERATIONAL,200,135,0.5937260289754492,
418,341,OPERATIONAL,200,127,0.2892902997630389,
419,340,OPERATIONAL,200,118,0.2101753776613569,
420,480,OPERATIONAL,206,236,0.4388028053371163,
421,263,OPERATIONAL,206,246,0.6391832144691848,
422,146,OPERATIONAL,200,107,0.688496446295962,
423,89,OPERATIONAL,200,134,0.5128440147381703,
424,254,OPERATIONAL,200,106,0.7004505878613326,
425,78,OPERATIONAL,200,105,0.3978012581982492,
426,30,OPERATIONAL,200,133,0.5393935494763157,
427,189,OPERATIONAL,200,110,0.3851563916436117,
428,195,OPERATIONAL,429,232,0.3290645944335656,
429,372,OPERATIONAL,200,139,0.7270539951904735,
430,264,OPERATIONAL,200,114,0.2963917241151672,
431,193,OPERATIONAL,206,216,0.56436019907802,
432,222,OPERATIONAL,200,130,0.6608101746309506,
433,177,OPERATIONAL,200,111,0.8917135646653875,
434,162,OPERATIONAL,200,129,0.6120368613890215,
435,102,OPERATIONAL,200,135,0.5323812460608931,
436,25,OPERATIONAL,429,235,0.6931326326919087,
437,155,OPERATIONAL,200,129,0.1525767311430559,
438,151,OPERATIONAL,429,216,0.6344847869066561,
439,237,OPERATIONAL,200,137,0.2088446472583399,
440,293,OPERATIONAL,200,137,0.2477881818900834,
441,114,OPERATIONAL,206,223,0.3152678316072624,
442,254,OPERATIONAL,200,127,0.6261167925921567,
443,349,OPERATIONAL,200,113,0.8505639074451451,
444,382,OPERATIONAL,200,103,0.535049935720533,
445,249,OPERATIONAL,200,133,0.5971871677716265,
446,67,OPERATIONAL,200,124,0.7627074473708303,
447,473,OPERATIONAL,200,103,0.5983241879921022,
448,264,OPERATIONAL,200,132,0.8863296831421458,
449,102,OPERATIONAL,200,126,0.7433801926790633,
450,454,OPERATIONAL,200,138,0.5457465116178808,
451,208,OPERATIONAL,200,113,0.5902882731624023,
452,373,OPERATIONAL,200,109,0.1789681602918646,
453,193,OPERATIONAL,206,224,0.7396235163575121,
454,121,OPERATIONAL,200,117,0.1003699635640319,
455,236,OPERATIONAL,429,245,0.427517065225972,
456,48,OPERATIONAL,429,249,0.4616203485995872,
457,397,OPERATIONAL,206,232,0.7449562273715659,
458,405,OPERATIONAL,200,120,0.5382256923672807,
459,431,OPERATIONAL,200,130,0.2638152549633046,
460,132,OPERATIONAL,200,137,0.770031170334636,
461,380,OPERATIONAL,200,135,0.1143834291861756,
462,190,OPERATIONAL,200,117,0.4077534230909486,
463,57,OPERATIONAL,200,114,0.5799813143657916,
464,429,OPERATIONAL,200,132,0.4883257088776032,
465,172,OPERATIONAL,200,140,0.7840601977668213,
466,57,OPERATIONAL,200,137,0.5872355800800799,
467,203,OPERATIONAL,200,102,0.4785705791884445,
468,68,OPERATIONAL,200,130,0.5718238557722921,
469,8,OPERATIONAL,200,105,0.273639541197088,
470,412,OPERATIONAL,206,225,0.1705095124189417,
471,10,OPERATIONAL,200,117,0.1846854818105486,
472,446,OPERATIONAL,200,113,0.2304923179552052,
473,275,OPERATIONAL,200,119,0.6667158249015738,
474,467,OPERATIONAL,200,132,0.2225938348140261,
475,271,OPERATIONAL,200,122,0.7822780718855974,
476,302,OPERATIONAL,200,126,0.4708787649720699,
477,480,OPERATIONAL,429,236,0.2544636603309659,
478,12,OPERATIONAL,429,241,0.7518314464408179,
479,261,OPERATIONAL,200,112,0.8599773088925315,
480,361,OPERATIONAL,200,136,0.4622608425756688,
481,106,OPERATIONAL,429,244,0.8994928014757813,
482,204,OPERATIONAL,200,129,0.2466487325215542,
483,254,OPERATIONAL,200,125,0.5989874661341097,
484,499,OPERATIONAL,206,223,0.255384892338931,
485,397,OPERATIONAL,206,214,0.7505083279433056,
486,317,OPERATIONAL,200,127,0.8148711631066163,
487,110,OPERATIONAL,200,106,0.8185665240681529,
488,53,OPERATIONAL,206,221,0.1698713166065545,
489,388,OPERATIONAL,200,127,0.1713692740874848,
490,367,OPERATIONAL,200,117,0.4174927533435987,
491,134,OPERATIONAL,200,135,0.7534444726626051,
492,188,OPERATIONAL,429,222,0.7726786296079798,
493,459,OPERATIONAL,206,224,0.1501939753777353,
494,126,OPERATIONAL,200,116,0.5476351943026477,
495,477,OPERATIONAL,200,119,0.8190289838361099,
496,266,OPERATIONAL,200,129,0.1352730484626939,
497,39,OPERATIONAL,200,140,0.8171531928607284,
498,447,OPERATIONAL,429,247,0.8060957343057515,
499,162,OPERATIONAL,200,137,0.8370359680693207,
500,242,OPERATIONAL,200,119,0.4813322375613267,
501,307,OPERATIONAL,200,124,0.8505205115367694,
502,299,OPERATIONAL,200,135,0.8370396055534955,
503,389,OPERATIONAL,200,136,0.2977416879616938,
504,451,OPERATIONAL,200,134,0.5518146594934237,
505,469,OPERATIONAL,200,134,0.6010091189004177,
506,161,OPERATIONAL,200,135,0.3603278099456742,
507,216,OPERATIONAL,200,113,0.2607031878538254,
508,95,OPERATIONAL,200,110,0.3432870242407929,
509,428,OPERATIONAL,200,107,0.5783301982442509,
510,426,OPERATIONAL,429,217,0.5174532790539613,
511,342,OPERATIONAL,200,139,0.2297821566052265,
512,154,OPERATIONAL,429,233,0.788900804076174,
513,66,OPERATIONAL,429,244,0.313025163517028,
514,104,OPERATIONAL,200,129,0.1328347810573205,
515,217,OPERATIONAL,200,132,0.6368147211634814,
516,280,OPERATIONAL,200,131,0.2740601785904729,
